Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12)
2.5098029341557797e-08,0.11224594448610682,0.0,0.0,0.0,0.0,0.99998979083962636,1.0079151792619298e-05,4.1119958393036549e-08,2.0779171957966922e-08,4.471124969469057e-08,1.7791716312152767e-08,5.6064846823422893e-09
2.5678612276287155e-08,0.11224595778202673,0.0,0.0,0.0,0.0,0.99998955356209651,1.0311798709318708e-05,4.2243921637441516e-08,2.175109604445507e-08,4.6063421704743752e-08,1.8683026540248365e-08,5.8977284843697155e-09
2.6259195211016514e-08,0.11224597108058276,0.0,0.0,0.0,0.0,0.99998931623084308,1.0544422182425383e-05,4.3374669670710658e-08,2.274520980173215e-08,4.7430952169402805e-08,1.9598444489263658e-08,6.197698339051507e-09
2.6839778145745872e-08,0.1122459843817896,0.0,0.0,0.0,0.0,0.99998907884565325,1.0777022187144048e-05,4.4512154722124629e-08,2.376151171491895e-08,4.8813885872080369e-08,2.0538114458035576e-08,6.5064930255982394e-09
2.742036108047523e-08,0.11224599768566179,0.0,0.0,0.0,0.0,0.99998884140631317,1.1009598698679443e-05,4.5656330110485086e-08,2.4800000276876363e-08,5.0212266494153746e-08,2.1502179891191601e-08,6.8242115609190993e-09
2.8000944015204588e-08,0.11224601099221385,0.0,0.0,0.0,0.0,0.99998860391261035,1.1242151692236197e-05,4.6807150035054371e-08,2.586067398803669e-08,5.1626136824404957e-08,2.2490783540577985e-08,7.1509531518843486e-09
2.8581526949933946e-08,0.11224602430146016,0.0,0.0,0.0,0.0,0.99998836636433286,1.1474681143019059e-05,4.7964569856209244e-08,2.694353135653673e-08,5.3055538478086922e-08,2.3504067248482053e-08,7.4868172592748387e-09
2.9162109884663304e-08,0.1122460376134148,0.0,0.0,0.0,0.0,0.9999881287612693,1.1707187026233195e-05,4.9128546418894715e-08,2.8048570898473441e-08,5.4500511572934289e-08,2.4542171697624082e-08,7.8319036713675726e-09
2.995644444543302e-08,0.11224605583080866,0.0,0.0,0.0,0.0,0.99998780359140138,1.2025255737371803e-05,5.0731607232824017e-08,2.9596382796729661e-08,5.6502772900034836e-08,2.6002936261900252e-08,8.3191620299299988e-09
3.075077900620273e-08,0.11224607405333446,0.0,0.0,0.0,0.0,0.99998747831805002,1.2343280222899295e-05,5.2346759318481799e-08,3.1185710580499802e-08,5.8534350732399981e-08,2.7510778798308303e-08,8.824127801099311e-09
