Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
5.799491216235178e-08,0.11224670058767988,0.0,0.0,0.0,0.0,0.99997631056554659,2.3223655724620457e-05,9.1866266154163354e-08,1.1081318941038796e-07,1.6908387439742222e-07,9.4015398826823442e-08
6.048228368485707e-08,0.11224675806016018,0.0,0.0,0.0,0.0,0.9999752854534355,2.4214341447205395e-05,9.6160026568877582e-08,1.2051224393721808e-07,1.8090449209432742e-07,1.0262835473133403e-07
6.296965520736237e-08,0.11224681557380188,0.0,0.0,0.0,0.0,0.99997425959668285,2.5204569325231877e-05,1.0046422881124419e-07,1.3061745733287087e-07,1.9311712770409535e-07,1.1163517811286106e-07
6.545702672986766e-08,0.11224687312857813,0.0,0.0,0.0,0.0,0.9999732329967308,2.6194337387779105e-05,1.047777780412587e-07,1.4112877288954843e-07,2.0572255539325381e-07,1.2103677512077179e-07
6.794439825237295e-08,0.1122469307244511,0.0,0.0,0.0,0.0,0.99997220565511968,2.7183643663182768e-05,1.0909967453225948e-07,1.5204613760773741e-07,2.1872144887251591e-07,1.3083395597399698e-07
7.043176977487825e-08,0.1122469883613727,0.0,0.0,0.0,0.0,0.99997117757348031,2.8172486179054586e-05,1.1342900533901207e-07,1.6336950219193926e-07,2.321143897324397e-07,1.4102744329268345e-07
7.291914129738354e-08,0.11224704603928562,0.0,0.0,0.0,0.0,0.9999701487535253,2.9160862962302798e-05,1.1776493667784818e-07,1.7509882104545553e-07,2.4590187506799067e-07,1.516178797177991e-07
7.540651281988883e-08,0.11224710375812388,0.0,0.0,0.0,0.0,0.99996911919704234,3.0148772039153439e-05,1.2210670699091061e-07,1.8723405226427902e-07,2.6008432441991764e-07,1.6260583484664307e-07
7.789388434239413e-08,0.11224716151781379,0.0,0.0,0.0,0.0,0.99996808890588906,3.1136211435172533e-05,1.2645362063355743e-07,1.9977515763018885e-07,2.7466208609378825e-07,1.7399181154520985e-07
8.038125586489942e-08,0.11224721931827442,0.0,0.0,0.0,0.0,0.99996705788198526,3.2123179175288664e-05,1.3080504211220212e-07,2.1272210260315873e-07,2.8963544292929629e-07,1.8577625171012655e-07
8.286862738740472e-08,0.11224727715941828,0.0,0.0,0.0,0.0,0.99996602612730978,3.3109673283816372e-05,1.3516039081743109e-07,2.2607485631316081e-07,3.0500461757491616e-07,1.9795954153532301e-07
8.535599890991001e-08,0.11224733504115178,0.0,0.0,0.0,0.0,0.99996499364389413,3.4095691784479938e-05,1.3951913621552596e-07,2.3983339155141338e-07,3.2076977730472669e-07,2.1054201632030706e-07
8.78433704324153e-08,0.11224739296337599,0.0,0.0,0.0,0.0,0.99996396043381786,3.5081232700437693e-05,1.438807934645399e-07,2.5399768476112315e-07,3.3693103841120834e-07,2.2352396485389586e-07
9.03307419549206e-08,0.11224745092598645,0.0,0.0,0.0,0.0,0.99996292649920682,3.6066294054306807e-05,1.4824491941702165e-07,2.6856771602777479e-07,3.5348847021187013e-07,2.3690563341131166e-07
9.281811347742589e-08,0.11224750892887449,0.0,0.0,0.0,0.0,0.99996189184222561,3.705087386818824e-05,1.5261110897199425e-07,2.8354346906901523e-07,3.7044209870704129e-07,2.506872294020312e-07
9.530548499993118e-08,0.1122475669719269,0.0,0.0,0.0,0.0,0.99996085646507893,3.8034970163692358e-05,1.5697899174453411e-07,2.9892493122417931e-07,3.8779190992045154e-07,2.6486892470004846e-07
9.779285652243648e-08,0.11224762505502639,0.0,0.0,0.0,0.0,0.99995982037000397,3.9018580961964549e-05,1.6134822902652418e-07,3.1471209344348021e-07,4.0553785294898443e-07,2.7945085868297036e-07
9.999999999999998e-08,0.11224768317805225,0.0,0.0,0.0,0.0,0.99995890040238855,3.9890969734521144e-05,1.6522611061023303e-07,3.2906037987601059e-07,4.2161616797072819e-07,2.9272521861825291e-07
1.0028022804494177e-07,0.11224768317805225,0.0,0.0,0.0,0.0,0.99995878355927126,4.0001704283711298e-05,1.6571851101422327e-07,3.3090495027690093e-07,4.2367984274594296e-07,2.9443314100431037e-07
1.0276759956744706e-07,0.11224774134088031,0.0,0.0,0.0,0.0,0.99995774603517973,4.098433814922646e-05,1.7008955427904816e-07,3.4750349986281142e-07,4.4221776266139295e-07,3.0981585412257837e-07
1.0525497108995236e-07,0.11224779954338322,0.0,0.0,0.0,0.0,0.99995670780005574,4.1966480578417736e-05,1.7446109945959767e-07,3.645077439163377e-07,4.6115146676153873e-07,3.2559905560913953e-07
1.0774234261245765e-07,0.11224785778543088,0.0,0.0,0.0,0.0,0.99995566885624987,4.2948129590833381e-05,1.7883290915539231e-07,3.8191768771750244e-07,4.8048078194662819e-07,3.4178278025436919e-07
1.1271708565746824e-07,0.11224797438762643,0.0,0.0,0.0,0.0,0.99995358885210961,4.4909939441895593e-05,1.8757647136473842e-07,4.1795471343411424e-07,5.2032542834568573e-07,3.7535183520753082e-07
1.1719435439797777e-07,0.11224807946348807,0.0,0.0,0.0,0.0,0.99995171444871811,4.6673860948182055e-05,1.9544458569617976e-07,4.5177565524310746e-07,5.5753637203122415e-07,4.0693372078907604e-07
