Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8)
7.043172430998007e-08,0.11224698836186166,0.0,0.0,0.0,0.0,0.99997117756478049,2.8172495140142165e-05,1.1342893783665047e-07,1.6336944839572484e-07,2.3211429186597838e-07,1.410274012125264e-07
7.29190946422514e-08,0.1122470460398013,0.0,0.0,0.0,0.0,0.99997014874434964,2.9160872406829132e-05,1.1776486727460108e-07,1.7509876539072216e-07,2.4590177440034274e-07,1.5161783625823185e-07
7.540646497452274e-08,0.11224710375866627,0.0,0.0,0.0,0.0,0.9999691191873914,3.0148781967093572e-05,1.221066356818652e-07,1.8723399475439097e-07,2.6008422096127428e-07,1.626057900169e-07
7.789383530679408e-08,0.11224716151838289,0.0,0.0,0.0,0.0,0.99996808889576261,3.1136221846500386e-05,1.2645354741408685e-07,1.9977509826856496e-07,2.7466197985416214e-07,1.7399176535432011e-07
8.038120563906542e-08,0.11224721931887024,0.0,0.0,0.0,0.0,0.9999670578713834,3.2123190069977082e-05,1.3080496697796735e-07,2.1272204139327277e-07,2.896353339185193e-07,1.857762041669124e-07
8.286857597133676e-08,0.1122472771600408,0.0,0.0,0.0,0.0,0.99996602611623298,3.3109684661837171e-05,1.351603137643805e-07,2.2607479325854165e-07,3.0500450580264035e-07,1.9795949264840069e-07
8.53559463036081e-08,0.1122473350418011,0.0,0.0,0.0,0.0,0.99996499363234137,3.4095703645803792e-05,1.3951905723989182e-07,2.3983332665564479e-07,3.2076966278042579e-07,2.1054196609808926e-07
8.784331663587944e-08,0.11224739296405185,0.0,0.0,0.0,0.0,0.99996396042179003,3.508124504503427e-05,1.4388071256283497e-07,2.5399761802784453e-07,3.3693092114418337e-07,2.2352391330459645e-07
9.033068696815077e-08,0.11224745092668913,0.0,0.0,0.0,0.0,0.99996292648670304,3.6066306882144598e-05,1.482448365860324e-07,2.6856764746068038e-07,3.5348835021125374e-07,2.3690558054295087e-07
9.281805730042211e-08,0.11224750892960388,0.0,0.0,0.0,0.0,0.99996189182924655,3.7050887179234766e-05,1.5261102420877453e-07,2.8354339867185558e-07,3.7044197598180557e-07,2.506871752224434e-07
9.530542763269345e-08,0.11224756697268298,0.0,0.0,0.0,0.0,0.99996085645162436,3.803498395791401e-05,1.5697890504639694e-07,2.9892485900076019e-07,3.877917844794149e-07,2.6486886921688907e-07
9.779279796496479e-08,0.11224762505580921,0.0,0.0,0.0,0.0,0.99995982035607411,3.9018595239326631e-05,1.6134814039103374e-07,3.1471201939766324e-07,4.0553772480081996e-07,2.7945080190372468e-07
9.999999999999998e-08,0.11224768317886179,0.0,0.0,0.0,0.0,0.99995890036318158,3.9891007998084123e-05,1.6522612500232953e-07,3.2906069606902593e-07,4.2161647590399661e-07,2.927255234853465e-07
1.0028016829723613e-07,0.11224768317886179,0.0,0.0,0.0,0.0,0.99995878354486611,4.0001719044178046e-05,1.6571842043918551e-07,3.309048744126037e-07,4.2367971189918699e-07,2.9443308293630258e-07
1.0276753862950746e-07,0.11224774134171657,0.0,0.0,0.0,0.0,0.99995774602029941,4.0984353392761051e-05,1.700894617625019e-07,3.4750342218400783e-07,4.4221762912445474e-07,3.0981579477298034e-07
1.052549089617788e-07,0.11224779954424616,0.0,0.0,0.0,0.0,0.99995670778470014,4.1966496304982237e-05,1.7446100499980487e-07,3.6450766442705746e-07,4.6115133054270865e-07,3.2559899498498069e-07
1.0774227929405014e-07,0.11224785778632049,0.0,0.0,0.0,0.0,0.99995566884041898,4.2948145800388807e-05,1.7883281275082883e-07,3.8191760642183211e-07,4.8048064305408801e-07,3.4178271836254561e-07
1.1271701995859283e-07,0.11224797438856951,0.0,0.0,0.0,0.0,0.99995358883532781,4.4909956617311576e-05,1.8757637106686749e-07,4.17954628538149e-07,5.2032528412988101e-07,3.7535177080058123e-07
1.1719428655668125e-07,0.11224807946447919,0.0,0.0,0.0,0.0,0.99995171443108111,4.6673878992728415e-05,1.9544448189106766e-07,4.5177556712142133e-07,5.5753622305156023e-07,4.0693365414095705e-07
1.2153381529790495e-07,0.11224818142809617,0.0,0.0,0.0,0.0,0.99994989553507474,4.8381981416368783e-05,2.0306862203799661e-07,4.8581070750282306e-07,5.9482209101469548e-07,4.3878208823976111e-07
1.2587334403912864e-07,0.11224828350930849,0.0,0.0,0.0,0.0,0.99994807453036949,5.008854254709203e-05,2.1069012870489121e-07,5.2108105524824637e-07,6.3330695735161965e-07,4.718489419474873e-07
