Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52)
3.6047606935326963e-09,0.11224545397672449,0.0,0.0,0.0,0.0,0.99999853912531256,1.45025630432074e-06,4.8781790683722703e-09,4.2906417419723543e-10,4.8957608858720268e-09,3.1935097581427224e-10,9.6027980552620136e-11,4.2298523406178427e-19,1.0021165871745476e-19,6.7702456215958254e-21,1.0173231672711083e-29,7.1749057040905133e-32,2.8825640596212893e-34,2.1256720897050777e-33,4.7558938633052183e-34
4.26433853840006e-09,0.11224546898432221,0.0,0.0,0.0,0.0,0.99999827163811827,1.7155219468923237e-06,5.8137519384501643e-09,6.004258620517138e-10,5.8414046716046316e-09,4.4919579387601783e-10,1.3515649736830629e-10,7.7739479108236386e-19,1.9164001399863307e-19,1.5261762482902732e-20,2.9809612174962125e-29,2.2611571281527666e-31,9.0859808762547455e-34,7.9628360630102177e-33,1.7790715816927901e-33
4.923916383267423e-09,0.112245483994472,0.0,0.0,0.0,0.0,0.9999980040927372,1.9807585131580533e-06,6.7621066601574236e-09,8.0050506163111329e-10,6.8029766978999321e-09,6.0192443250867554e-10,1.8123688468604734e-10,1.3016244115646784e-18,3.3415610147400442e-19,3.0661690311496366e-20,7.4353191347528921e-29,6.0251125366366557e-31,2.4213770822472314e-33,2.453431811885428e-32,5.4740660977724512e-33
5.5834942281347864e-09,0.11224549900720615,0.0,0.0,0.0,0.0,0.99999773648878676,2.2459659667210861e-06,7.7230487243759867e-09,1.029299172571118e-09,7.7806677335662881e-09,7.7784504441377339e-10,2.3438595649523616e-10,2.0338937497968036e-18,5.4355595271773438e-19,5.6471001829914043e-20,1.6448088222317445e-28,1.4154614532554063e-30,5.689019676169157e-33,6.5229336267427438e-32,1.4534846981533687e-32
6.24307207300215e-09,0.11224551402255653,0.0,0.0,0.0,0.0,0.99999746882588825,2.5111442711872808e-06,8.6963896569107514e-09,1.2868056042988366e-09,8.7746624946412319e-09,9.7726111661898612e-10,2.9472190006863927e-10,3.0135666506173918e-18,8.3757369651676991e-19,9.7191078038796241e-20,3.3199770145087751e-28,3.0193611306418134e-30,1.2136334724107156e-32,1.5510031789453407e-31,3.4516226112849443e-32
6.902649917869513e-09,0.11224552904055445,0.0,0.0,0.0,0.0,0.99999720110366552,2.7762933901651608e-06,9.6819468088588528e-09,1.5730217762104229e-09,9.7851398538968333e-09,1.2004716310699392e-09,3.6236422689727691e-10,4.2809385701216923e-18,1.2358134453556201e-18,1.584395446605382e-19,6.2316999054825027e-28,5.9664838965169381e-30,2.3983793455847164e-32,3.3789150139766229e-31,7.5099338627077242e-32
7.562227762736877e-09,0.1122455440612307,0.0,0.0,0.0,0.0,0.99999693332174655,3.0414132872657797e-06,1.0679543169295693e-08,1.8879451178358491e-09,1.0812273028003343e-08,1.4477712085605457e-09,4.374337292995865e-10,5.8771371360065193e-18,1.7596900529299396e-18,2.4705871380011318e-19,1.1024147146366093e-27,1.107712454380297e-29,4.4529602664186334e-32,6.857208292814786e-31,1.5221439865470758e-31
8.22180560760424e-09,0.11224555908461571,0.0,0.0,0.0,0.0,0.99999666547976107,3.3065039261025609e-06,1.1689007209166559e-08,2.2315730689868268e-09,1.1856229733480275e-08,1.7194502288486925e-09,5.2005244443348169e-10,7.8440689092310768e-18,2.4323808150442806e-18,3.712112033066212e-19,1.8562205726925599e-27,1.9515946007385183e-29,7.8456730446503309e-32,1.31069724232658e-30,2.9058038540105297e-31
8.881383452471603e-09,0.11224557411073921,0.0,0.0,0.0,0.0,0.99999639757734282,3.5715652702911204e-06,1.2710172686875782e-08,2.6039030799432891e-09,1.2917172380907673e-08,2.0157949801927715e-09,6.1034360942869141e-10,1.0224359407096296e-17,3.278766100767562e-18,5.4050036827815825e-19,2.9979865624840793e-27,3.2903393534954719e-29,1.3228097925550234e-31,2.3836212275214984e-30,5.277818549479325e-31
9.540961297338967e-09,0.11224558913963077,0.0,0.0,0.0,0.0,0.99999612961412776,3.8365972834491335e-06,1.374287848934491e-08,3.004932611602821e-09,1.3995258233714687e-08,2.3370877815026607e-09,7.0843162459788145e-10,1.3061311995537286e-17,4.3253817272855446e-18,7.6606793344005115e-19,4.672964743446874e-27,5.3425707002985555e-29,2.1479341772190782e-31,4.1547337567127043e-30,9.1877613253027766e-31
9.999999999999999e-09,0.11224560417131926,0.0,0.0,0.0,0.0,0.99999594308682171,4.0210311943913542e-06,1.4468326321226334e-08,3.3009683746104218e-09,1.4755759229396612e-08,2.5755653174229575e-09,7.8136470106727612e-10,1.5328501165150068e-17,5.186814197156719e-18,9.6297179933831974e-19,6.2482320234521713e-27,7.3412862723631536e-29,2.951559445866931e-31,5.9829674911644194e-30,1.3218957145353444e-30
